Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
EPHX3		1	1	115	0.9%	No
OPN5		1	1	115	0.9%	No
SELP		1	1	115	0.9%	No
ARHGAP33		5	5	115	4.3%	No
DIAPH1		1	1	115	0.9%	No
DIAPH2		1	1	115	0.9%	No
SELL		1	1	115	0.9%	No
TRPV4		2	2	115	1.7%	No
CAPRIN2		2	2	115	1.7%	No
KLRD1		1	1	115	0.9%	No
BRWD1		2	2	115	1.7%	No
FGFR1		1	1	115	0.9%	Yes
MYF5		2	2	115	1.7%	No
CRISP2		1	1	115	0.9%	No
DOCK3		1	1	115	0.9%	No
MCTP1		1	1	115	0.9%	No
SLC2A2		3	3	115	2.6%	No
PKD1		1	1	115	0.9%	No
ELAVL2		1	1	115	0.9%	No
HK1		1	1	115	0.9%	No
RBM4		1	1	115	0.9%	No
SIX5		1	1	115	0.9%	No
LRRTM2		1	1	115	0.9%	No
TOPBP1		1	1	115	0.9%	No
KDM6A		5	5	115	4.3%	Yes
RUBCN		1	1	115	0.9%	No
USP47		1	1	115	0.9%	No
DCC		1	1	115	0.9%	No
ABCC8		1	1	115	0.9%	No
ABCC5		1	1	115	0.9%	No
CKAP2		3	3	115	2.6%	No
ABCC9		1	1	115	0.9%	No
URB1		4	4	115	3.5%	No
ARID1A		1	1	115	0.9%	Yes
TMPRSS11F		2	2	115	1.7%	No
DNM2		1	1	115	0.9%	Yes
IQCH		1	1	115	0.9%	No
MYH1		1	1	115	0.9%	No
CFAP221		1	1	115	0.9%	No
COL6A2		1	1	115	0.9%	No
ECT2L		1	1	115	0.9%	Yes
MYH6		1	1	115	0.9%	No
CAMK2B		1	1	115	0.9%	No
PON3		1	1	115	0.9%	No
STOML1		1	1	115	0.9%	No
TUFT1		1	1	115	0.9%	No
NRXN1		1	1	115	0.9%	No
NRXN2		1	1	115	0.9%	No
FAM169A		1	1	115	0.9%	No
KRT83		1	1	115	0.9%	No
ACAN		1	1	115	0.9%	No
ERBB4		4	4	115	3.5%	Yes
REPS2		1	1	115	0.9%	No
S1PR4		1	1	115	0.9%	No
SPEN		1	1	115	0.9%	Yes
USP25		1	1	115	0.9%	No
PCARE		1	1	115	0.9%	No
SNORD96A		1	1	115	0.9%	No
PDE4DIP		4	4	115	3.5%	Yes
ANXA2R		1	1	115	0.9%	No
NAP1L1		1	1	115	0.9%	No
XPNPEP1		1	1	115	0.9%	No
FCSK		1	1	115	0.9%	No
ATP13A2		1	1	115	0.9%	No
ATP13A3		1	1	115	0.9%	No
