Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
DNAJC28		1	1	209	0.5%	No
SEL1L3		2	2	209	1.0%	No
TMEM123		1	1	209	0.5%	No
TMEM125		2	2	209	1.0%	No
PODXL		1	1	209	0.5%	No
TMEM127		1	1	209	0.5%	Yes
DNAJC21		1	1	209	0.5%	No
STAP1		1	1	209	0.5%	No
ZC3H18		3	3	209	1.4%	No
SUDS3		1	1	209	0.5%	No
ASIC2		1	1	209	0.5%	No
ZC3H13		1	1	209	0.5%	No
HSPA9		1	1	209	0.5%	No
OR2B2		2	2	209	1.0%	No
HSPA8		1	1	209	0.5%	No
TGFB2		1	1	209	0.5%	No
TGFB1		1	1	209	0.5%	No
TGFB3		1	1	209	0.5%	No
LRRC75A		1	1	209	0.5%	No
PTCH1		1	1	209	0.5%	Yes
EPHX1		2	2	209	1.0%	No
PTCH2		1	1	209	0.5%	No
EPHX3		1	1	209	0.5%	No
DNAJC13		6	6	209	2.9%	No
HSPA2		1	1	209	0.5%	No
DNAJC14		1	1	209	0.5%	No
DLG1		5	5	209	2.4%	No
FER		1	1	209	0.5%	No
TMEM115		1	1	209	0.5%	No
FES		2	2	209	1.0%	Yes
TMEM116		1	1	209	0.5%	No
DLG5		1	1	209	0.5%	No
TMEM117		1	1	209	0.5%	No
DNAJC10		1	1	209	0.5%	No
FAM187B		1	1	209	0.5%	No
TGFBI		1	1	209	0.5%	No
CLASRP		2	2	209	1.0%	No
NFKBIE		2	2	209	1.0%	Yes
PALS2		2	2	209	1.0%	No
ACADVL		1	1	209	0.5%	No
LRRC74A		2	2	209	1.0%	No
PDE3B		2	2	209	1.0%	No
SGSH		1	1	209	0.5%	No
ZC3H7A		1	1	209	0.5%	No
NETO1		1	1	209	0.5%	No
ZC3H7B		1	1	209	0.5%	No
PDE4B		1	1	209	0.5%	No
TMEM108		1	1	209	0.5%	No
POLI		2	2	209	1.0%	No
GUSB		1	1	209	0.5%	No
POLE		2	2	209	1.0%	Yes
POLG		1	1	209	0.5%	Yes
FGA		3	3	209	1.4%	No
PDE4D		1	1	209	0.5%	No
OR2H2		1	1	209	0.5%	No
PDE4C		2	2	209	1.0%	No
CTPS2		2	2	209	1.0%	No
ARID1A		5	5	209	2.4%	Yes
ARID1B		8	8	209	3.8%	Yes
LATS1		2	2	209	1.0%	Yes
LATS2		2	2	209	1.0%	Yes
EHHADH		3	3	209	1.4%	No
RNF207		1	1	209	0.5%	No
PDE5A		1	1	209	0.5%	No
MCTP2		1	1	209	0.5%	No
CHMP7		1	1	209	0.5%	No
RGS17		1	1	209	0.5%	No
RGS14		1	1	209	0.5%	No
POLDIP2		1	1	209	0.5%	No
OR2G3		1	1	209	0.5%	No
RGS13		1	1	209	0.5%	No
PALM3		3	2	209	1.0%	No
WIZ		3	3	209	1.4%	No
DBF4B		1	1	209	0.5%	No
DLL1		1	1	209	0.5%	No
STRN4		1	1	209	0.5%	No
STRN3		1	1	209	0.5%	No
DLL4		1	1	209	0.5%	No
ACAN		2	2	209	1.0%	No
SLC22A18AS		2	2	209	1.0%	No
NRIP1		1	1	209	0.5%	No
PDE6C		1	1	209	0.5%	No
RGS20		2	2	209	1.0%	No
RGS22		4	4	209	1.9%	No
POLQ		2	2	209	1.0%	Yes
PTCD1		1	1	209	0.5%	No
WTAP		2	2	209	1.0%	No
POLN		1	1	209	0.5%	No
SGTA		1	1	209	0.5%	No
PCARE		3	3	209	1.4%	No
DTNBP1		1	1	209	0.5%	No
ZFC3H1		5	5	209	2.4%	No
TSPEAR		2	2	209	1.0%	No
MEIS3		1	1	209	0.5%	No
ARID3C		2	2	209	1.0%	Yes
MEIS2		3	3	209	1.4%	No
RGS10		1	1	209	0.5%	No
RGS12		2	2	209	1.0%	No
RGS11		1	1	209	0.5%	No
POP1		1	1	209	0.5%	No
TESK2		1	1	209	0.5%	No
ACCS		2	2	209	1.0%	No
OR4Q3		1	1	209	0.5%	No
NDST3		2	2	209	1.0%	No
SUPT20H		1	1	209	0.5%	No
ATG3		1	1	209	0.5%	No
FRS3		1	1	209	0.5%	No
ATF7		1	1	209	0.5%	No
FAR1		1	1	209	0.5%	No
ATF5		1	1	209	0.5%	No
ATF6		3	3	209	1.4%	No
ATF4		1	1	209	0.5%	No
FLG		11	10	209	4.8%	No
CDCA3		1	1	209	0.5%	No
CDCA5		1	1	209	0.5%	No
PDGFB		1	1	209	0.5%	Yes
GATA4		2	2	209	1.0%	Yes
GATA3		21	21	209	10.0%	Yes
EPB41L5		2	2	209	1.0%	No
C12ORF56		1	1	209	0.5%	No
EPB41L3		1	1	209	0.5%	No
PIP5K1B		2	2	209	1.0%	No
PIP5K1C		1	1	209	0.5%	No
FUCA2		1	1	209	0.5%	No
FN1		3	3	209	1.4%	No
OR4N4		1	1	209	0.5%	No
OR4N2		2	2	209	1.0%	No
VANGL2		1	1	209	0.5%	No
CILP		2	2	209	1.0%	No
FASN		3	3	209	1.4%	No
FAT1		8	8	209	3.8%	Yes
FAT2		3	3	209	1.4%	No
FAT3		6	6	209	2.9%	No
FAT4		4	4	209	1.9%	Yes
LIN54		2	2	209	1.0%	No
MTMR12		3	3	209	1.4%	No
MTMR11		3	3	209	1.4%	No
HOXC13		1	1	209	0.5%	Yes
PANX1		1	1	209	0.5%	No
PCMTD2		1	1	209	0.5%	No
SMPD3		1	1	209	0.5%	No
SMPD1		2	2	209	1.0%	No
TCP11L2		2	2	209	1.0%	No
NINL		1	1	209	0.5%	No
GATD1		1	1	209	0.5%	No
SPHK2		1	1	209	0.5%	No
C12ORF50		2	2	209	1.0%	No
PHF20L1		2	2	209	1.0%	No
CDC20B		1	1	209	0.5%	No
SLC7A8		1	1	209	0.5%	No
C19ORF25		1	1	209	0.5%	No
POT1		2	2	209	1.0%	Yes
NOC4L		2	2	209	1.0%	No
SLC7A1		1	1	209	0.5%	No
WRN		1	1	209	0.5%	Yes
CNPY4		3	1	209	0.5%	No
MFN1		2	2	209	1.0%	No
P4HTM		2	2	209	1.0%	No
GOLM2		1	1	209	0.5%	No
WTIP		1	1	209	0.5%	No
SLMAP		1	1	209	0.5%	No
CRLF3		1	1	209	0.5%	No
EBAG9		1	1	209	0.5%	No
FRK		1	1	209	0.5%	No
CRLF1		1	1	209	0.5%	No
FRYL		2	2	209	1.0%	No
CRLF2		1	1	209	0.5%	Yes
SLC27A1		1	1	209	0.5%	No
ATN1		4	4	209	1.9%	No
LTN1		1	1	209	0.5%	No
PLOD1		2	2	209	1.0%	No
FRY		1	1	209	0.5%	No
HHAT		1	1	209	0.5%	No
ADORA1		1	1	209	0.5%	No
CIR1		1	1	209	0.5%	No
GARIN6		1	1	209	0.5%	No
SYBU		4	4	209	1.9%	No
BNIP3L		1	1	209	0.5%	No
CISH		2	2	209	1.0%	No
EIF1AX		1	1	209	0.5%	Yes
RAD21L1		1	1	209	0.5%	No
ADIPOQ		1	1	209	0.5%	No
CDC25C		1	1	209	0.5%	No
CDC25B		2	2	209	1.0%	No
ATXN2L		2	2	209	1.0%	No
ACLY		2	1	209	0.5%	No
OR4X2		1	1	209	0.5%	No
OR4X1		1	1	209	0.5%	No
SLC27A6		3	2	209	1.0%	No
IL6ST		2	2	209	1.0%	Yes
SLC27A4		2	2	209	1.0%	No
COL17A1		1	1	209	0.5%	No
FTO		2	1	209	0.5%	No
DLX1		1	1	209	0.5%	No
CD274		1	1	209	0.5%	Yes
DLX2		1	1	209	0.5%	No
SHC3		1	1	209	0.5%	No
DLX4		1	1	209	0.5%	No
SHC1		2	2	209	1.0%	No
CYP2C18		1	1	209	0.5%	No
LIN7B		1	1	209	0.5%	No
HSP90B1		1	1	209	0.5%	No
CORO1C		2	2	209	1.0%	No
IGSF22		2	2	209	1.0%	No
C1ORF226		2	2	209	1.0%	No
TKFC		1	1	209	0.5%	No
IGSF23		1	1	209	0.5%	No
CD276		1	1	209	0.5%	Yes
FUS		1	1	209	0.5%	Yes
AGXT2		2	2	209	1.0%	No
IGSF11		1	1	209	0.5%	No
IGSF10		3	3	209	1.4%	No
DMXL1		1	1	209	0.5%	No
DMXL2		7	7	209	3.3%	No
NIT1		1	1	209	0.5%	No
SHBG		1	1	209	0.5%	No
LCN6		1	1	209	0.5%	No
OR7A10		1	1	209	0.5%	No
MCFD2		1	1	209	0.5%	No
LRGUK		2	2	209	1.0%	No
MCMDC2		1	1	209	0.5%	No
AKAP8L		3	3	209	1.4%	No
TSPAN12		1	1	209	0.5%	No
CDC73		1	1	209	0.5%	Yes
HHEX		1	1	209	0.5%	No
ACP5		2	2	209	1.0%	No
UNKL		1	1	209	0.5%	No
CEP290		3	3	209	1.4%	No
OR7A17		1	1	209	0.5%	No
APAF1		1	1	209	0.5%	No
COMMD10		1	1	209	0.5%	No
CEP295		2	2	209	1.0%	No
ATRX		5	5	209	2.4%	Yes
SEZ6L		6	6	209	2.9%	No
ATRN		2	2	209	1.0%	No
TMBIM4		1	1	209	0.5%	No
SYF2		1	1	209	0.5%	No
LCOR		5	5	209	2.4%	No
LCP2		1	1	209	0.5%	No
TMBIM6		1	1	209	0.5%	No
LCP1		2	2	209	1.0%	Yes
PRPS1		1	1	209	0.5%	No
SLC5A12		1	1	209	0.5%	No
PBXIP1		1	1	209	0.5%	No
RCHY1		1	1	209	0.5%	No
FSCB		1	1	209	0.5%	No
TSPAN32		1	1	209	0.5%	No
TSPAN31		1	1	209	0.5%	No
FSD1		1	1	209	0.5%	No
EIF4B		3	2	209	1.0%	No
NTRK1		2	2	209	1.0%	Yes
CIZ1		1	1	209	0.5%	No
MARCKSL1		1	1	209	0.5%	No
PCDH9		3	3	209	1.4%	No
NTRK3		1	1	209	0.5%	Yes
KIAA1549L		3	3	209	1.4%	No
SYT16		1	1	209	0.5%	No
SYT15		2	2	209	1.0%	No
FAM209B		1	1	209	0.5%	No
SUGCT		1	1	209	0.5%	No
TSPAN15		1	1	209	0.5%	No
MCM3AP		3	2	209	1.0%	No
EIF3M		1	1	209	0.5%	No
SYT11		2	2	209	1.0%	No
EIF3L		1	1	209	0.5%	No
EIF3J		1	1	209	0.5%	No
EIF3H		1	1	209	0.5%	No
EIF3E		1	1	209	0.5%	Yes
CD248		2	2	209	1.0%	No
FSBP		1	1	209	0.5%	No
PIK3AP1		1	1	209	0.5%	No
EIF3D		1	1	209	0.5%	No
SHFL		1	1	209	0.5%	No
CD244		2	2	209	1.0%	No
EIF3B		1	1	209	0.5%	No
DMGDH		1	1	209	0.5%	No
HHIP		1	1	209	0.5%	No
NUDT1		1	1	209	0.5%	No
ACTB		2	2	209	1.0%	Yes
IL27RA		2	2	209	1.0%	No
CDC20		1	1	209	0.5%	No
CDC23		1	1	209	0.5%	No
CDC27		1	1	209	0.5%	No
PIEZO2		7	7	209	3.3%	No
PIEZO1		2	2	209	1.0%	No
EIF2D		1	1	209	0.5%	No
OR5B3		1	1	209	0.5%	No
KCTD19		3	3	209	1.4%	No
ATP6V1G2		1	1	209	0.5%	No
RIIAD1		1	1	209	0.5%	No
ISLR2		4	4	209	1.9%	No
CSNK1D		1	1	209	0.5%	No
CSNK1E		1	1	209	0.5%	No
MFSD11		1	1	209	0.5%	No
MFSD12		2	1	209	0.5%	No
CDC40		1	1	209	0.5%	No
ARGFX		1	1	209	0.5%	No
PPA1		1	1	209	0.5%	No
CSNK2B		1	1	209	0.5%	No
KCTD13		1	1	209	0.5%	No
CD226		1	1	209	0.5%	No
BCORL1		6	6	209	2.9%	Yes
KCTD18		2	2	209	1.0%	No
OR5A1		1	1	209	0.5%	No
KCTD16		1	1	209	0.5%	No
FBF1		2	2	209	1.0%	No
LPAR1		1	1	209	0.5%	No
KALRN		1	1	209	0.5%	No
CDKN2AIP		1	1	209	0.5%	No
PPCS		1	1	209	0.5%	No
XRRA1		2	2	209	1.0%	No
ATP6V1C1		1	1	209	0.5%	No
STAT5A		1	1	209	0.5%	Yes
STAT5B		2	2	209	1.0%	Yes
GREB1		5	3	209	1.4%	No
OSGIN1		2	2	209	1.0%	No
IFFO2		1	1	209	0.5%	No
OSGIN2		1	1	209	0.5%	No
PPBP		1	1	209	0.5%	No
IFFO1		1	1	209	0.5%	No
PRSS46P		1	1	209	0.5%	No
CD207		1	1	209	0.5%	No
KYAT3		1	1	209	0.5%	No
IGSF9B		3	3	209	1.4%	No
MRAP2		1	1	209	0.5%	No
CIBAR2		1	1	209	0.5%	No
SUGP2		1	1	209	0.5%	No
SLC2A4RG		1	1	209	0.5%	No
SUGP1		5	4	209	1.9%	No
SYNM		5	5	209	2.4%	No
WFDC6		1	1	209	0.5%	No
FBH1		1	1	209	0.5%	No
WFDC1		1	1	209	0.5%	No
IL27		1	1	209	0.5%	No
WFDC5		1	1	209	0.5%	No
WFDC2		1	1	209	0.5%	No
SH3RF1		2	2	209	1.0%	No
WFDC3		3	3	209	1.4%	No
C1ORF210		1	1	209	0.5%	No
AKAP12		4	4	209	1.9%	No
AKAP13		2	2	209	1.0%	No
AKAP11		1	1	209	0.5%	No
ERMARD		1	1	209	0.5%	No
EPG5		4	4	209	1.9%	No
SPTAN1		1	1	209	0.5%	No
ZNF587B		1	1	209	0.5%	No
IL11		1	1	209	0.5%	No
PBRM1		3	3	209	1.4%	Yes
OR5F1		4	4	209	1.9%	No
ATMIN		1	1	209	0.5%	No
GAA		1	1	209	0.5%	No
PABPC4		1	1	209	0.5%	No
PABPC5		1	1	209	0.5%	No
IL18		1	1	209	0.5%	No
SYN3		1	1	209	0.5%	No
SYN1		3	3	209	1.4%	No
IL1A		1	1	209	0.5%	No
GAL		1	1	209	0.5%	No
IL1B		1	1	209	0.5%	No
DMC1		1	1	209	0.5%	No
SYNC		1	1	209	0.5%	No
RELA		1	1	209	0.5%	No
RELB		1	1	209	0.5%	No
REM1		2	2	209	1.0%	No
RELN		7	7	209	3.3%	Yes
NFIL3		1	1	209	0.5%	No
FAM177A1		1	1	209	0.5%	No
ZNF585B		1	1	209	0.5%	No
XDH		2	2	209	1.0%	No
REM2		2	2	209	1.0%	No
ZNF585A		2	2	209	1.0%	No
H2BC9		1	1	209	0.5%	No
IL32		1	1	209	0.5%	No
IL33		2	2	209	1.0%	No
H2BC7		1	1	209	0.5%	No
H2BC8		2	2	209	1.0%	Yes
H2BC5		1	1	209	0.5%	Yes
PNPLA7		1	1	209	0.5%	No
IL37		1	1	209	0.5%	No
PNPLA8		1	1	209	0.5%	No
H2BC3		2	2	209	1.0%	No
H2BC4		2	2	209	1.0%	Yes
PCDHB15		1	1	209	0.5%	No
H2BC1		1	1	209	0.5%	No
PCDHB14		1	1	209	0.5%	No
PCDHB13		2	2	209	1.0%	No
PCDHB12		4	4	209	1.9%	No
PCDHB11		1	1	209	0.5%	No
PCDHB10		1	1	209	0.5%	No
GCK		1	1	209	0.5%	No
NUDT7		1	1	209	0.5%	No
CFHR1		1	1	209	0.5%	No
PNPLA4		2	2	209	1.0%	No
PNPLA5		1	1	209	0.5%	No
PNPLA6		1	1	209	0.5%	No
PNPLA1		2	2	209	1.0%	No
SRP19		1	1	209	0.5%	No
SYS1		1	1	209	0.5%	No
AMHR2		1	1	209	0.5%	No
UBE3C		1	1	209	0.5%	No
ZFAND4		3	3	209	1.4%	No
OR5K4		1	1	209	0.5%	No
GDA		3	3	209	1.4%	No
ZFAND3		1	1	209	0.5%	No
OR5K3		2	2	209	1.0%	No
ZFAND5		1	1	209	0.5%	No
WASHC2C		1	1	209	0.5%	No
TMEM260		1	1	209	0.5%	No
UBE3B		3	3	209	1.4%	No
TMEM266		1	1	209	0.5%	No
TMEM267		1	1	209	0.5%	No
IL6R		1	1	209	0.5%	No
RPP38		1	1	209	0.5%	No
TPTE2		1	1	209	0.5%	No
GEN1		1	1	209	0.5%	Yes
POU3F4		1	1	209	0.5%	Yes
SCNN1G		1	1	209	0.5%	No
SHQ1		1	1	209	0.5%	Yes
TMEM258		1	1	209	0.5%	No
MAP7D3		1	1	209	0.5%	No
TMEM259		1	1	209	0.5%	No
MAP7D1		2	2	209	1.0%	No
EHBP1L1		1	1	209	0.5%	No
MAP7D2		1	1	209	0.5%	No
SIDT1		1	1	209	0.5%	No
HHIPL2		1	1	209	0.5%	No
ANKS6		2	2	209	1.0%	No
PPID		1	1	209	0.5%	No
FBN2		2	2	209	1.0%	No
FBN3		3	3	209	1.4%	No
CACNA1B		6	6	209	2.9%	No
CACNA1A		6	6	209	2.9%	No
CACNA1D		6	6	209	2.9%	Yes
CACNA1C		2	2	209	1.0%	No
BHLHE22		2	2	209	1.0%	No
CACNA1F		6	6	209	2.9%	No
CACNA1E		5	5	209	2.4%	No
CACNA1H		5	5	209	2.4%	No
TMEM241		1	1	209	0.5%	No
CACNA1G		3	2	209	1.0%	No
CACNA1I		3	3	209	1.4%	No
TMEM245		1	1	209	0.5%	No
SNTG2		1	1	209	0.5%	No
SYCE1		1	1	209	0.5%	No
OR2AK2		1	1	209	0.5%	No
PRR5-ARHGAP8		2	2	209	1.0%	No
SNTG1		2	2	209	1.0%	No
CACNA1S		4	4	209	1.9%	No
MFAP3L		1	1	209	0.5%	No
OR5H6		2	2	209	1.0%	No
TFAP2A		2	2	209	1.0%	No
UBE2F		1	1	209	0.5%	No
PDHA2		1	1	209	0.5%	No
TFAP2C		3	3	209	1.4%	No
MGAM		3	3	209	1.4%	Yes
SYT3		1	1	209	0.5%	No
PDHA1		1	1	209	0.5%	No
SYT2		2	2	209	1.0%	No
OR5H1		1	1	209	0.5%	No
TFAP2E		2	2	209	1.0%	No
UBE2C		1	1	209	0.5%	No
SYT7		1	1	209	0.5%	No
TMEM231		1	1	209	0.5%	No
SYT6		3	3	209	1.4%	No
GGN		1	1	209	0.5%	No
GH2		1	1	209	0.5%	No
GH1		1	1	209	0.5%	No
OR2AJ1		1	1	209	0.5%	No
CCPG1		1	1	209	0.5%	No
BHLHE40		1	1	209	0.5%	No
UBE2U		1	1	209	0.5%	No
MANSC4		1	1	209	0.5%	No
MELTF		2	2	209	1.0%	No
IL7R		2	2	209	1.0%	Yes
UBE2K		1	1	209	0.5%	No
FBN1		3	3	209	1.4%	No
PHTF2		3	3	209	1.4%	No
CUEDC2		1	1	209	0.5%	No
NGLY1		2	2	209	1.0%	No
MS4A7		1	1	209	0.5%	No
ADAR		2	2	209	1.0%	No
LDB3		1	1	209	0.5%	No
LDB2		2	2	209	1.0%	No
DMKN		1	1	209	0.5%	No
PHTF1		1	1	209	0.5%	No
RERG		1	1	209	0.5%	No
TMEM220		2	2	209	1.0%	No
TMEM222		1	1	209	0.5%	No
TMEM223		1	1	209	0.5%	No
RASGEF1B		1	1	209	0.5%	No
RASGEF1C		1	1	209	0.5%	No
DACT2		2	2	209	1.0%	No
MAN1A1		1	1	209	0.5%	No
ARFGEF3		1	1	209	0.5%	No
DACT1		1	1	209	0.5%	No
TGIF2		1	1	209	0.5%	No
SPIDR		1	1	209	0.5%	No
EPN2		1	1	209	0.5%	No
EPN3		1	1	209	0.5%	No
SETBP1		1	1	209	0.5%	Yes
TMEM214		1	1	209	0.5%	No
DPPA3		1	1	209	0.5%	No
DPPA2		2	2	209	1.0%	No
ATP6V1B2		1	1	209	0.5%	Yes
OR2B11		1	1	209	0.5%	No
MAN1B1		1	1	209	0.5%	No
MS4A1		1	1	209	0.5%	Yes
FBP1		2	2	209	1.0%	No
IL9R		1	1	209	0.5%	No
AGPAT5		1	1	209	0.5%	No
REP15		1	1	209	0.5%	No
ANKS3		1	1	209	0.5%	No
ADD3		1	1	209	0.5%	No
AGPAT2		1	1	209	0.5%	No
ADD1		1	1	209	0.5%	No
AGPAT3		2	2	209	1.0%	No
GK2		2	2	209	1.0%	No
AGPAT4		1	1	209	0.5%	No
MKNK2		1	1	209	0.5%	No
FBRS		1	1	209	0.5%	No
ARFGEF1		3	3	209	1.4%	No
ATF7IP		1	1	209	0.5%	No
ARFGEF2		2	2	209	1.0%	No
OR5L2		3	3	209	1.4%	No
ZNF804B		5	5	209	2.4%	No
SSRP1		2	2	209	1.0%	No
EPOP		1	1	209	0.5%	No
EPOR		1	1	209	0.5%	Yes
REST		1	1	209	0.5%	Yes
SUGT1		1	1	209	0.5%	No
GLA		2	2	209	1.0%	No
SNTB1		1	1	209	0.5%	No
MAP10		1	1	209	0.5%	No
ANKLE2		2	2	209	1.0%	No
DMP1		1	1	209	0.5%	No
EPS8		3	2	209	1.0%	No
NYNRIN		1	1	209	0.5%	No
CSPP1		2	2	209	1.0%	No
PROK2		1	1	209	0.5%	No
AP1S3		1	1	209	0.5%	No
CDK5RAP2		2	2	209	1.0%	No
ADGB		3	3	209	1.4%	No
MAP1S		1	1	209	0.5%	No
SCRIB		1	1	209	0.5%	No
GTPBP4		1	1	209	0.5%	No
GTPBP3		1	1	209	0.5%	No
ZC2HC1A		1	1	209	0.5%	No
MAP1B		1	1	209	0.5%	No
ADPRH		1	1	209	0.5%	No
MAP1A		2	2	209	1.0%	No
ADPRS		1	1	209	0.5%	No
ADPRM		1	1	209	0.5%	No
GNE		3	3	209	1.4%	No
CTBP2		1	1	209	0.5%	No
ADH7		1	1	209	0.5%	No
ADH6		1	1	209	0.5%	No
LDHC		1	1	209	0.5%	No
OR5M11		2	2	209	1.0%	No
PCDHA1		1	1	209	0.5%	No
ZNF812P		1	1	209	0.5%	No
PCDHA5		1	1	209	0.5%	No
PCDHA4		1	1	209	0.5%	No
GSG1L		1	1	209	0.5%	No
PCDHA3		2	2	209	1.0%	No
PCDHA2		1	1	209	0.5%	No
PROM1		3	3	209	1.4%	No
PCDHA9		2	2	209	1.0%	No
PCDHA8		1	1	209	0.5%	No
PCDHA6		3	3	209	1.4%	No
PROM2		1	1	209	0.5%	No
BARD1		2	2	209	1.0%	Yes
DMPK		3	3	209	1.4%	No
GRTP1		1	1	209	0.5%	No
TPRG1		1	1	209	0.5%	No
SETD1B		6	5	209	2.4%	Yes
IRF2BP1		2	2	209	1.0%	No
IRF2BP2		2	2	209	1.0%	No
PCDHB2		1	1	209	0.5%	No
PCDHB1		1	1	209	0.5%	No
PCDHB6		2	2	209	1.0%	No
PCDHB5		2	2	209	1.0%	No
PCDHB4		1	1	209	0.5%	No
MMS19		1	1	209	0.5%	No
PPT2		1	1	209	0.5%	No
PCDHB3		1	1	209	0.5%	No
PCDHB8		2	2	209	1.0%	No
PCDHB7		2	2	209	1.0%	No
GMEB1		1	1	209	0.5%	No
ARPC1B		1	1	209	0.5%	No
GPT		1	1	209	0.5%	No
KRI1		1	1	209	0.5%	No
TAF7L		2	1	209	0.5%	No
TEAD1		1	1	209	0.5%	No
TEAD2		1	1	209	0.5%	No
TEAD3		1	1	209	0.5%	No
SHPRH		1	1	209	0.5%	No
NCOR2		2	2	209	1.0%	Yes
FAM210A		1	1	209	0.5%	No
NCOR1		9	8	209	3.8%	Yes
AEBP2		2	2	209	1.0%	No
PLEKHO1		2	2	209	1.0%	No
PLEKHO2		2	2	209	1.0%	No
CACTIN		1	1	209	0.5%	No
SGMS2		1	1	209	0.5%	No
SCAF8		2	2	209	1.0%	No
EPYC		1	1	209	0.5%	No
SIAE		1	1	209	0.5%	No
LDLR		1	1	209	0.5%	No
RUNX1T1		2	2	209	1.0%	Yes
YTHDF1		1	1	209	0.5%	No
YTHDF2		1	1	209	0.5%	No
YTHDF3		1	1	209	0.5%	No
CSNK1A1		1	1	209	0.5%	No
SCAF4		2	2	209	1.0%	No
SLC8A3		1	1	209	0.5%	No
MKLN1		2	2	209	1.0%	No
SMOC2		2	2	209	1.0%	No
ADM5		1	1	209	0.5%	No
SMOC1		1	1	209	0.5%	No
CYP20A1		1	1	209	0.5%	No
NUCB1		1	1	209	0.5%	No
KLKB1		1	1	209	0.5%	No
NUCB2		3	1	209	0.5%	No
RAB3B		1	1	209	0.5%	No
CEP126		1	1	209	0.5%	No
RAB3C		1	1	209	0.5%	No
CCT8L2		1	1	209	0.5%	No
MTFMT		1	1	209	0.5%	No
PLXND1		4	4	209	1.9%	No
PROS1		3	3	209	1.4%	No
RAB3D		1	1	209	0.5%	No
PRORP		1	1	209	0.5%	No
VIRMA		2	2	209	1.0%	No
SLC8A1		3	3	209	1.4%	No
FAM216B		1	1	209	0.5%	No
CEP128		4	4	209	1.9%	No
SALL1		5	5	209	2.4%	No
SALL2		2	2	209	1.0%	No
SALL3		1	1	209	0.5%	No
SLC39A9		1	1	209	0.5%	No
SALL4		2	2	209	1.0%	Yes
SLC39A6		1	1	209	0.5%	No
SLC39A7		1	1	209	0.5%	No
SLC39A1		1	1	209	0.5%	No
SLC39A4		1	1	209	0.5%	No
PCDHAC1		2	2	209	1.0%	No
TLE4		1	1	209	0.5%	Yes
RARS2		1	1	209	0.5%	No
TLE3		1	1	209	0.5%	Yes
SNRPN		2	2	209	1.0%	No
CEP135		2	2	209	1.0%	No
CEP131		1	1	209	0.5%	No
PRP4K		1	1	209	0.5%	No
SPICE1		1	1	209	0.5%	No
TTC21A		1	1	209	0.5%	No
MINDY4B		1	1	209	0.5%	No
VRK2		1	1	209	0.5%	No
TLE6		2	2	209	1.0%	No
ILF3		2	2	209	1.0%	No
RAB30		1	1	209	0.5%	No
RAB36		1	1	209	0.5%	No
LTB4R2		1	1	209	0.5%	No
RAB37		1	1	209	0.5%	No
SNRNP27		1	1	209	0.5%	No
ADNP		1	1	209	0.5%	No
BRSK1		1	1	209	0.5%	Yes
BRSK2		1	1	209	0.5%	No
FAM218A		1	1	209	0.5%	No
TTC21B		1	1	209	0.5%	No
PLXNA2		2	2	209	1.0%	No
PLXNA1		3	3	209	1.4%	No
SRGAP3		1	1	209	0.5%	No
SRGAP1		2	2	209	1.0%	No
PLXNA4		2	2	209	1.0%	No
PLXNA3		7	7	209	3.3%	No
EIF2B5		1	1	209	0.5%	No
SEC16B		1	1	209	0.5%	No
SEC16A		2	2	209	1.0%	No
M6PR		1	1	209	0.5%	No
EZHIP		3	3	209	1.4%	Yes
SCRT1		1	1	209	0.5%	No
FAM217B		1	1	209	0.5%	No
LRFN4		2	1	209	0.5%	No
SLC7A6OS		1	1	209	0.5%	No
P4HA2		2	2	209	1.0%	No
LRFN1		1	1	209	0.5%	No
P4HA3		1	1	209	0.5%	No
PLXNB3		3	3	209	1.4%	No
CSPG5		2	2	209	1.0%	No
PLEKHM2		1	1	209	0.5%	No
PLXNB2		4	4	209	1.9%	No
SLC26A7		1	1	209	0.5%	No
CSPG4		6	6	209	2.9%	No
PLXNB1		1	1	209	0.5%	No
SLC26A9		5	4	209	1.9%	No
SLC26A3		3	3	209	1.4%	No
SLC26A6		1	1	209	0.5%	No
PLEKHM3		2	2	209	1.0%	No
PLEKHF1		2	2	209	1.0%	No
WDR1		1	1	209	0.5%	No
ADPGK		1	1	209	0.5%	No
CEP164		1	1	209	0.5%	No
PIK3C2G		3	3	209	1.4%	Yes
PIK3C2A		1	1	209	0.5%	No
FCAR		1	1	209	0.5%	No
FTCD		1	1	209	0.5%	No
PIK3C2B		2	2	209	1.0%	Yes
AP1G2		2	2	209	1.0%	No
SCRN1		1	1	209	0.5%	No
PIP5KL1		1	1	209	0.5%	No
WDR7		3	3	209	1.4%	No
TTC23L		2	2	209	1.0%	No
SLC13A1		3	3	209	1.4%	No
PLEKHG3		1	1	209	0.5%	No
SLC13A2		1	1	209	0.5%	No
PLEKHG4		1	1	209	0.5%	No
SLC13A3		1	1	209	0.5%	No
PROP1		1	1	209	0.5%	No
SLC13A4		1	1	209	0.5%	No
RFC1		3	3	209	1.4%	No
PLEKHG7		2	2	209	1.0%	No
CEMIP2		2	2	209	1.0%	No
CHPF2		1	1	209	0.5%	No
PLEKHG5		1	1	209	0.5%	No
PLEKHG6		2	2	209	1.0%	No
RPL13A		1	1	209	0.5%	No
FAM219B		1	1	209	0.5%	No
CATSPERB		1	1	209	0.5%	No
