Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
HECTD4		2	2	50	4.0%	No
IL21R		1	1	50	2.0%	Yes
XIRP2		7	6	50	12.0%	No
CSK		1	1	50	2.0%	No
DNAJB8		1	1	50	2.0%	No
RPRD2		1	1	50	2.0%	No
MTOR		1	1	50	2.0%	Yes
OTOGL		2	2	50	4.0%	No
ASXL1		1	1	50	2.0%	Yes
EVI2A		1	1	50	2.0%	No
ZNF738		1	1	50	2.0%	No
VPS41		2	1	50	2.0%	No
BCOR		1	1	50	2.0%	Yes
VEZT		1	1	50	2.0%	No
WDSUB1		1	1	50	2.0%	No
AQP9		1	1	50	2.0%	No
DCAF4L2		2	1	50	2.0%	No
GBA2		1	1	50	2.0%	No
RPS6KA3		1	1	50	2.0%	No
RPS6KA6		1	1	50	2.0%	No
CFAP276		1	1	50	2.0%	No
RPS6KA2		1	1	50	2.0%	No
HMCN2		1	1	50	2.0%	No
H4C2		2	2	50	4.0%	No
HMCN1		4	3	50	6.0%	No
H4C4		1	1	50	2.0%	No
H4C6		1	1	50	2.0%	Yes
RPS12		1	1	50	2.0%	No
H4C5		2	2	50	4.0%	No
DYNC2H1		4	4	50	8.0%	No
SRRM3		1	1	50	2.0%	No
SRRM4		2	2	50	4.0%	No
COG7		2	2	50	4.0%	No
COG3		1	1	50	2.0%	No
HLA-B		9	6	50	12.0%	Yes
HLA-C		4	2	50	4.0%	Yes
HLA-A		5	3	50	6.0%	Yes
TIAM2		2	2	50	4.0%	No
NEIL2		1	1	50	2.0%	No
RUBCNL		1	1	50	2.0%	No
CFTR		1	1	50	2.0%	No
SPRR2E		1	1	50	2.0%	No
SPRR2F		1	1	50	2.0%	No
CSTF3		2	2	50	4.0%	No
MTTP		2	2	50	4.0%	No
RPAP1		1	1	50	2.0%	No
APCDD1		1	1	50	2.0%	No
RPAP2		1	1	50	2.0%	No
CRHR1		1	1	50	2.0%	No
RPAP3		1	1	50	2.0%	No
CD79B		5	4	50	8.0%	Yes
FXR1		1	1	50	2.0%	No
HELZ2		2	2	50	4.0%	No
CD79A		1	1	50	2.0%	Yes
STRIP1		1	1	50	2.0%	No
STRIP2		2	2	50	4.0%	No
PDCD11		1	1	50	2.0%	Yes
ZNF823		1	1	50	2.0%	No
ZNF821		1	1	50	2.0%	No
STXBP5		2	2	50	4.0%	No
TMEM184C		2	2	50	4.0%	No
XCR1		1	1	50	2.0%	No
H4C9		1	1	50	2.0%	Yes
SYNRG		1	1	50	2.0%	No
TYR		2	2	50	4.0%	No
PUM3		1	1	50	2.0%	No
ADCK2		1	1	50	2.0%	No
ZNF816		1	1	50	2.0%	No
ZNF813		2	2	50	4.0%	No
RBAK		1	1	50	2.0%	No
TECPR1		1	1	50	2.0%	No
SLC22A9		1	1	50	2.0%	No
C2CD5		1	1	50	2.0%	No
AHCTF1		1	1	50	2.0%	No
TENM2		1	1	50	2.0%	No
UBXN1		1	1	50	2.0%	No
TENM3		1	1	50	2.0%	No
C2CD3		1	1	50	2.0%	No
TENM4		1	1	50	2.0%	No
SLC35F2		1	1	50	2.0%	No
GBE1		1	1	50	2.0%	No
SLC35F4		1	1	50	2.0%	No
ZCCHC18		1	1	50	2.0%	No
SIPA1L2		1	1	50	2.0%	No
SIPA1L3		1	1	50	2.0%	No
DGCR6L		1	1	50	2.0%	No
EDN1		1	1	50	2.0%	No
ZYG11A		1	1	50	2.0%	No
TMED8		1	1	50	2.0%	No
SLC35G2		1	1	50	2.0%	No
TYK2		1	1	50	2.0%	Yes
CYP7B1		1	1	50	2.0%	No
ZDHHC17		1	1	50	2.0%	No
ZDHHC15		1	1	50	2.0%	No
VWA8		1	1	50	2.0%	No
VWA1		1	1	50	2.0%	No
MATN2		1	1	50	2.0%	No
VWA7		1	1	50	2.0%	No
ACTRT1		1	1	50	2.0%	No
AMER1		2	2	50	4.0%	Yes
MEGF6		1	1	50	2.0%	No
AMER3		1	1	50	2.0%	No
OR8K3		3	3	50	6.0%	No
SLC66A2		1	1	50	2.0%	No
OR8K1		1	1	50	2.0%	No
FAM47C		1	1	50	2.0%	No
FAM47A		3	3	50	6.0%	No
NOL7		1	1	50	2.0%	No
ZDHHC23		1	1	50	2.0%	No
NOL9		8	6	50	12.0%	No
GDPD4		2	2	50	4.0%	No
GDPD5		1	1	50	2.0%	No
TYMP		1	1	50	2.0%	No
NOL6		1	1	50	2.0%	No
CPXCR1		1	1	50	2.0%	No
TCEAL6		1	1	50	2.0%	No
EMC2		1	1	50	2.0%	No
OR8J3		1	1	50	2.0%	No
TM4SF18		1	1	50	2.0%	No
GRHL3		1	1	50	2.0%	No
OTOP1		1	1	50	2.0%	No
GRHL1		1	1	50	2.0%	No
OTOP2		2	2	50	4.0%	No
SVIP		1	1	50	2.0%	No
PDP1		1	1	50	2.0%	No
ATAT1		1	1	50	2.0%	No
NR6A1		1	1	50	2.0%	No
GSTA2		1	1	50	2.0%	No
F2RL1		1	1	50	2.0%	No
TRIML1		1	1	50	2.0%	No
MEGF8		2	2	50	4.0%	No
ZWILCH		1	1	50	2.0%	No
ZSCAN9		1	1	50	2.0%	No
CLEC18B		1	1	50	2.0%	No
COMT		1	1	50	2.0%	No
CNDP1		2	1	50	2.0%	No
CCDC28A		1	1	50	2.0%	No
CNDP2		1	1	50	2.0%	No
DOCK10		2	2	50	4.0%	No
CSKMT		1	1	50	2.0%	No
FPGT		1	1	50	2.0%	No
SVEP1		3	3	50	6.0%	No
LIFR		1	1	50	2.0%	Yes
VWDE		6	6	50	12.0%	No
ATP1B1		1	1	50	2.0%	No
SDIM1		1	1	50	2.0%	No
EMCN		1	1	50	2.0%	No
TIMELESS		1	1	50	2.0%	No
PMEL		1	1	50	2.0%	No
COPA		1	1	50	2.0%	No
CAMSAP1		1	1	50	2.0%	No
NOP9		1	1	50	2.0%	No
CDH20		1	1	50	2.0%	No
TASOR		1	1	50	2.0%	No
CDH23		1	1	50	2.0%	No
SPECC1		3	3	50	6.0%	No
CPSF1		1	1	50	2.0%	No
NONO		1	1	50	2.0%	Yes
HELZ		2	2	50	4.0%	No
CAMSAP3		1	1	50	2.0%	No
DIAPH1		1	1	50	2.0%	No
GRHPR		1	1	50	2.0%	No
TSGA10		1	1	50	2.0%	No
PXMP2		1	1	50	2.0%	No
BRWD3		1	1	50	2.0%	No
FGFR1		1	1	50	2.0%	Yes
THRB		2	2	50	4.0%	No
OPLAH		1	1	50	2.0%	No
OR8U3		1	1	50	2.0%	No
FHAD1		1	1	50	2.0%	No
RBM4		1	1	50	2.0%	No
TOP1MT		1	1	50	2.0%	No
LRRTM1		1	1	50	2.0%	No
NOS1		1	1	50	2.0%	No
COLGALT1		1	1	50	2.0%	No
RBM5		1	1	50	2.0%	No
STPG2		1	1	50	2.0%	No
DCC		1	1	50	2.0%	No
RPS3A		2	2	50	4.0%	No
LINC03040		1	1	50	2.0%	No
FCHSD1		1	1	50	2.0%	No
ZAP70		2	2	50	4.0%	No
RBL1		1	1	50	2.0%	No
RABEP1		2	2	50	4.0%	Yes
THRAP3		3	3	50	6.0%	No
CDH10		1	1	50	2.0%	No
OAS3		1	1	50	2.0%	No
ALDH1A1		1	1	50	2.0%	No
COL6A1		2	2	50	4.0%	No
AKT1S1		1	1	50	2.0%	Yes
ZPBP2		1	1	50	2.0%	No
CDH12		1	1	50	2.0%	No
LTA		3	3	50	6.0%	No
CDH13		1	1	50	2.0%	No
COL6A3		1	1	50	2.0%	No
COL6A6		1	1	50	2.0%	No
LTB		12	10	50	20.0%	Yes
CDH16		1	1	50	2.0%	No
THOP1		1	1	50	2.0%	No
CDH18		1	1	50	2.0%	No
LTF		1	1	50	2.0%	No
CDH19		1	1	50	2.0%	No
DTHD1		1	1	50	2.0%	No
PDXK		1	1	50	2.0%	No
NRXN1		3	3	50	6.0%	No
NRXN3		3	3	50	6.0%	No
NXF1		2	2	50	4.0%	No
ERICH6		1	1	50	2.0%	No
PDE11A		1	1	50	2.0%	No
MUC2		1	1	50	2.0%	No
ERICH4		1	1	50	2.0%	No
POC1A		1	1	50	2.0%	No
PDSS2		1	1	50	2.0%	No
POC1B		1	1	50	2.0%	No
MUC4		1	1	50	2.0%	No
NXF5		2	2	50	4.0%	No
MUC6		3	2	50	4.0%	No
OPCML		1	1	50	2.0%	No
NOS3		3	3	50	6.0%	No
DEK		1	1	50	2.0%	Yes
SLC4A7		1	1	50	2.0%	No
CAPN13		1	1	50	2.0%	No
SLC4A8		3	2	50	4.0%	No
PDE10A		3	2	50	4.0%	No
MLPH		1	1	50	2.0%	No
JSRP1		2	2	50	4.0%	No
SLFNL1		1	1	50	2.0%	No
KANSL1		1	1	50	2.0%	No
RPS6KB2		1	1	50	2.0%	Yes
ATP13A5		1	1	50	2.0%	No
ATP13A3		1	1	50	2.0%	No
PAXBP1		1	1	50	2.0%	No
FSIP2		4	4	50	8.0%	No
NEXMIF		1	1	50	2.0%	No
OR2M4		2	2	50	4.0%	No
OR2M3		1	1	50	2.0%	No
OR2M2		1	1	50	2.0%	No
ZDBF2		1	1	50	2.0%	No
PREX2		3	3	50	6.0%	Yes
LIPE		1	1	50	2.0%	No
LACTB		1	1	50	2.0%	No
IL4I1		6	3	50	6.0%	No
ZFYVE26		1	1	50	2.0%	No
SAMD14		1	1	50	2.0%	No
MPRIP		3	3	50	6.0%	No
NKX1-1		1	1	50	2.0%	No
LIPM		1	1	50	2.0%	No
STARD3		1	1	50	2.0%	No
GBP5		1	1	50	2.0%	No
CSNK2A1		1	1	50	2.0%	No
STARD8		1	1	50	2.0%	No
CSNK2A2		1	1	50	2.0%	No
STARD9		1	1	50	2.0%	No
OR2L5		1	1	50	2.0%	No
CFAP91		1	1	50	2.0%	No
HSPG2		1	1	50	2.0%	No
EML2		1	1	50	2.0%	No
AR		1	1	50	2.0%	Yes
SLC5A8		2	2	50	4.0%	No
ZFYVE16		2	1	50	2.0%	No
PADI1		1	1	50	2.0%	No
CFAP61		1	1	50	2.0%	No
MTMR1		2	1	50	2.0%	No
OR2K2		1	1	50	2.0%	No
FPR2		1	1	50	2.0%	No
EDDM3B		1	1	50	2.0%	No
AAAS		1	1	50	2.0%	No
SLC5A3		1	1	50	2.0%	No
C3		1	1	50	2.0%	No
GRIN2A		2	2	50	4.0%	Yes
C6		1	1	50	2.0%	No
C9		1	1	50	2.0%	No
HMGXB3		1	1	50	2.0%	No
PPARGC1A		2	2	50	4.0%	No
EXPH5		1	1	50	2.0%	No
LYN		2	2	50	4.0%	Yes
MCTS1		1	1	50	2.0%	No
EDEM3		1	1	50	2.0%	No
NGFR		1	1	50	2.0%	No
FYB2		1	1	50	2.0%	No
FYB1		1	1	50	2.0%	No
HACE1		1	1	50	2.0%	No
CFAP73		1	1	50	2.0%	No
LRBA		1	1	50	2.0%	No
EDEM1		1	1	50	2.0%	No
GRIN2B		2	2	50	4.0%	No
COL1A1		1	1	50	2.0%	Yes
MLLT11		1	1	50	2.0%	Yes
SETX		1	1	50	2.0%	No
PCDHGA11		1	1	50	2.0%	No
PCDHGA12		1	1	50	2.0%	No
GRIN3A		2	2	50	4.0%	No
DCHS2		4	4	50	8.0%	No
NOX4		1	1	50	2.0%	No
DCHS1		3	2	50	4.0%	No
LRSAM1		1	1	50	2.0%	No
ATF7IP2		1	1	50	2.0%	No
LITAF		2	2	50	4.0%	No
IKBKB		1	1	50	2.0%	Yes
EEA1		1	1	50	2.0%	No
TUBA1A		1	1	50	2.0%	No
HEY1		1	1	50	2.0%	Yes
FLVCR2		1	1	50	2.0%	No
ADGRF2P		1	1	50	2.0%	No
IKBKE		2	2	50	4.0%	Yes
RIPK2		1	1	50	2.0%	No
NSUN3		2	2	50	4.0%	No
ELOVL3		1	1	50	2.0%	No
VWA5A		1	1	50	2.0%	No
EMP1		1	1	50	2.0%	No
F2		1	1	50	2.0%	No
SUMF2		1	1	50	2.0%	No
F5		2	2	50	4.0%	No
F9		1	1	50	2.0%	No
LINC02909		1	1	50	2.0%	No
DSCAML1		1	1	50	2.0%	No
ARF6		1	1	50	2.0%	No
RNASEL		1	1	50	2.0%	No
STAU1		1	1	50	2.0%	No
KARS1		1	1	50	2.0%	No
OR10H5		1	1	50	2.0%	No
UCP1		1	1	50	2.0%	No
FSTL1		2	1	50	2.0%	Yes
STYXL2		2	2	50	4.0%	No
STYXL1		1	1	50	2.0%	No
GLRA2		2	1	50	2.0%	No
HLA-DMB		1	1	50	2.0%	No
H3C13		3	2	50	4.0%	Yes
H3C11		3	2	50	4.0%	Yes
H3C12		2	2	50	4.0%	Yes
PMS2		1	1	50	2.0%	Yes
H3C10		1	1	50	2.0%	Yes
DMD		2	2	50	4.0%	No
STAT6		4	3	50	6.0%	Yes
CSMD3		10	8	50	16.0%	No
CSMD2		2	2	50	4.0%	No
CSMD1		5	4	50	8.0%	No
EVC2		1	1	50	2.0%	No
P2RY13		1	1	50	2.0%	No
P2RY10		1	1	50	2.0%	No
GK		1	1	50	2.0%	No
OR14A16		2	2	50	4.0%	No
STAT1		1	1	50	2.0%	Yes
UTP3		1	1	50	2.0%	No
STAT3		9	8	50	16.0%	Yes
VWA3A		1	1	50	2.0%	No
ASPRV1		1	1	50	2.0%	No
STXBP5L		1	1	50	2.0%	No
TTLL5		1	1	50	2.0%	No
TTLL4		1	1	50	2.0%	No
RIMBP2		3	3	50	6.0%	No
OR10G6		2	2	50	4.0%	No
ZNF699		1	1	50	2.0%	No
ZNF695		1	1	50	2.0%	No
CSE1L		2	1	50	2.0%	No
UBE2D1		1	1	50	2.0%	No
MYLK3		2	2	50	4.0%	No
HDDC3		1	1	50	2.0%	No
SMCHD1		2	1	50	2.0%	No
KPNA7		1	1	50	2.0%	No
KPNA4		1	1	50	2.0%	No
PMPCA		1	1	50	2.0%	No
ZNF689		1	1	50	2.0%	No
KPNA5		1	1	50	2.0%	No
PITX2		3	3	50	6.0%	No
SLC16A2		1	1	50	2.0%	No
SLC25A47		2	2	50	4.0%	No
MINAR1		2	2	50	4.0%	No
PPP1R16B		1	1	50	2.0%	No
CPA2		1	1	50	2.0%	No
AREL1		1	1	50	2.0%	No
C11ORF86		1	1	50	2.0%	No
ZNF680		1	1	50	2.0%	No
UBE2E2		1	1	50	2.0%	No
FOXP4		1	1	50	2.0%	No
FAM227B		1	1	50	2.0%	No
OR2T6		2	1	50	2.0%	No
OR2T1		1	1	50	2.0%	No
ZNF679		1	1	50	2.0%	No
ZNF678		1	1	50	2.0%	No
UTRN		1	1	50	2.0%	No
KPNB1		1	1	50	2.0%	No
KIAA0408		1	1	50	2.0%	No
DSC3		2	2	50	4.0%	No
TNFRSF11B		1	1	50	2.0%	No
FOXO4		1	1	50	2.0%	Yes
TNFRSF11A		1	1	50	2.0%	Yes
NTPCR		1	1	50	2.0%	No
FHIT		1	1	50	2.0%	Yes
ACAT2		2	2	50	4.0%	No
FOXO1		9	6	50	12.0%	Yes
GLIS1		1	1	50	2.0%	No
NPAT		1	1	50	2.0%	No
SOCS3		2	2	50	4.0%	Yes
SOCS1		38	12	50	24.0%	Yes
BCL2L11		2	1	50	2.0%	Yes
DSEL		3	3	50	6.0%	No
CLTCL1		1	1	50	2.0%	Yes
CPAMD8		3	3	50	6.0%	No
ZNF667		2	2	50	4.0%	No
SOCS6		1	1	50	2.0%	No
MDN1		1	1	50	2.0%	No
KL		1	1	50	2.0%	No
BICRAL		1	1	50	2.0%	No
GFPT2		1	1	50	2.0%	No
EEF2		1	1	50	2.0%	No
MCC		1	1	50	2.0%	No
KY		2	2	50	4.0%	No
MFHAS1		1	1	50	2.0%	No
ENTREP1		1	1	50	2.0%	No
KIAA1755		1	1	50	2.0%	No
STK26		1	1	50	2.0%	No
HLA-DRA		4	3	50	6.0%	No
TUBGCP6		1	1	50	2.0%	No
MDM4		1	1	50	2.0%	Yes
ZNF655		1	1	50	2.0%	No
MYD88		3	3	50	6.0%	Yes
MCU		2	2	50	4.0%	No
ARHGAP11A		1	1	50	2.0%	No
POMT2		1	1	50	2.0%	No
MOXD1		1	1	50	2.0%	No
CNTNAP2		5	4	50	8.0%	No
PPP1R13B		2	2	50	4.0%	No
SH2D4A		1	1	50	2.0%	No
PIK3CD		3	3	50	6.0%	Yes
MCM10		1	1	50	2.0%	No
NRARP		2	1	50	2.0%	No
PIK3CB		1	1	50	2.0%	Yes
FHL5		1	1	50	2.0%	No
PIK3CG		1	1	50	2.0%	Yes
PPP1R13L		1	1	50	2.0%	No
ME2		1	1	50	2.0%	No
MRPL9		1	1	50	2.0%	No
ZNF644		1	1	50	2.0%	No
SPG11		2	1	50	2.0%	No
DSP		1	1	50	2.0%	No
EMX2		1	1	50	2.0%	No
PPP1R12A		2	1	50	2.0%	No
DST		5	5	50	10.0%	No
PEG3		3	3	50	6.0%	No
SH2D3A		1	1	50	2.0%	No
ARNT		2	1	50	2.0%	Yes
FOXL1		2	2	50	4.0%	No
VPS37B		1	1	50	2.0%	No
RAD23B		1	1	50	2.0%	No
SLC25A17		1	1	50	2.0%	No
NSMCE4A		1	1	50	2.0%	No
NPC1		1	1	50	2.0%	No
IL1RAPL2		1	1	50	2.0%	No
ZNF638		2	2	50	4.0%	No
IL1RAPL1		1	1	50	2.0%	No
PIK3C3		1	1	50	2.0%	Yes
BDP1		1	1	50	2.0%	No
DSG4		2	2	50	4.0%	No
CNTNAP5		4	4	50	8.0%	No
SLC25A13		1	1	50	2.0%	No
CNTNAP4		2	2	50	4.0%	No
SLC47A2		1	1	50	2.0%	No
SLC47A1		1	1	50	2.0%	No
LRP1		2	2	50	4.0%	No
LRP4		1	1	50	2.0%	No
LRP3		3	3	50	6.0%	No
FOXK1		1	1	50	2.0%	No
LRP2		3	3	50	6.0%	No
HSD17B12		1	1	50	2.0%	No
LRP8		2	2	50	4.0%	No
RNFT1		1	1	50	2.0%	No
CNNM1		1	1	50	2.0%	No
PTPRZ1		4	4	50	8.0%	No
SLITRK2		2	2	50	4.0%	No
SLITRK1		1	1	50	2.0%	No
SLITRK4		1	1	50	2.0%	No
SLITRK3		1	1	50	2.0%	No
ZNF626		1	1	50	2.0%	No
SLITRK6		2	2	50	4.0%	No
SLITRK5		2	2	50	4.0%	No
PCBD2		1	1	50	2.0%	No
CNNM2		2	2	50	4.0%	No
ZNF620		1	1	50	2.0%	No
CNNM4		1	1	50	2.0%	No
LINGO2		1	1	50	2.0%	No
LINGO1		1	1	50	2.0%	No
LINGO3		1	1	50	2.0%	No
DHODH		2	2	50	4.0%	No
SLC25A37		1	1	50	2.0%	No
SNRK		1	1	50	2.0%	No
PC		1	1	50	2.0%	Yes
ZNF618		1	1	50	2.0%	No
ZNF615		2	2	50	4.0%	No
ZNF614		1	1	50	2.0%	No
PABPC1L		1	1	50	2.0%	No
MDGA2		1	1	50	2.0%	No
SLC25A34		1	1	50	2.0%	No
EIF4A2		1	1	50	2.0%	Yes
EPHB6		1	1	50	2.0%	No
RGSL1		2	1	50	2.0%	No
TONSL		1	1	50	2.0%	Yes
DNHD1		1	1	50	2.0%	No
GCC2		1	1	50	2.0%	No
TXNDC16		1	1	50	2.0%	No
TCL1A		3	2	50	4.0%	Yes
ZNF729		1	1	50	2.0%	No
POF1B		2	2	50	4.0%	No
ZNF728		2	2	50	4.0%	No
BCAP29		1	1	50	2.0%	No
ZNF721		1	1	50	2.0%	No
EPHB2		1	1	50	2.0%	No
EPHA5		1	1	50	2.0%	Yes
EPHA4		2	2	50	4.0%	No
SLC34A2		1	1	50	2.0%	Yes
EPHA7		5	4	50	8.0%	Yes
EPHA6		4	3	50	6.0%	No
MUSK		3	3	50	6.0%	No
ENTPD4		1	1	50	2.0%	No
SLC34A1		1	1	50	2.0%	No
ENTPD6		1	1	50	2.0%	No
FOXH1		1	1	50	2.0%	No
TIMD4		1	1	50	2.0%	No
HASPIN		2	1	50	2.0%	No
VWA5B2		1	1	50	2.0%	No
SFRP1		1	1	50	2.0%	Yes
FNDC4		1	1	50	2.0%	No
ZNF716		1	1	50	2.0%	No
THAP9		1	1	50	2.0%	No
ZNF714		1	1	50	2.0%	No
LAP3		1	1	50	2.0%	No
EPHA1		1	1	50	2.0%	No
MXRA5		1	1	50	2.0%	No
EPHA3		2	2	50	4.0%	Yes
OBI1		1	1	50	2.0%	No
TMEM87A		1	1	50	2.0%	No
EPHA10		2	2	50	4.0%	No
FOXG1		1	1	50	2.0%	No
RTF2		1	1	50	2.0%	No
PIK3R3		1	1	50	2.0%	Yes
PIK3R1		2	2	50	4.0%	Yes
ART5		1	1	50	2.0%	No
EVPL		1	1	50	2.0%	No
PIK3R6		1	1	50	2.0%	No
PIK3R5		1	1	50	2.0%	No
SNX3		1	1	50	2.0%	No
DHX30		1	1	50	2.0%	No
ZNF708		1	1	50	2.0%	No
SNX2		1	1	50	2.0%	No
RAB11FIP1		2	2	50	4.0%	No
PCBP3		2	2	50	4.0%	No
PCBP1		2	2	50	4.0%	Yes
SI		4	4	50	8.0%	No
DHX35		2	2	50	4.0%	No
DHX36		1	1	50	2.0%	No
ZBED2		1	1	50	2.0%	No
ZNF701		1	1	50	2.0%	No
ARSF		1	1	50	2.0%	No
RBM12		1	1	50	2.0%	No
N4BP3		1	1	50	2.0%	No
N4BP2		1	1	50	2.0%	No
SNX5		1	1	50	2.0%	No
RAB11FIP4		1	1	50	2.0%	No
TMEM86A		1	1	50	2.0%	No
INTS2		2	2	50	4.0%	No
MICAL2		1	1	50	2.0%	No
CELA1		1	1	50	2.0%	No
WAPL		1	1	50	2.0%	No
TF		1	1	50	2.0%	No
TG		1	1	50	2.0%	No
COL9A1		1	1	50	2.0%	No
TASOR2		1	1	50	2.0%	No
OR2Z1		1	1	50	2.0%	No
INTS6		2	2	50	4.0%	Yes
SUV39H1		1	1	50	2.0%	No
AATK		1	1	50	2.0%	No
SLC7A13		1	1	50	2.0%	No
PCSK9		1	1	50	2.0%	No
PCSK7		1	1	50	2.0%	Yes
AATF		2	2	50	4.0%	No
PCSK4		1	1	50	2.0%	No
ACADL		2	2	50	4.0%	No
HYAL3		2	2	50	4.0%	No
DHX15		1	1	50	2.0%	No
REV3L		4	4	50	8.0%	Yes
DHX16		2	2	50	4.0%	No
CCDC112		1	1	50	2.0%	No
ANKDD1B		1	1	50	2.0%	No
TAS2R50		1	1	50	2.0%	No
NCOA6		1	1	50	2.0%	No
MN1		1	1	50	2.0%	Yes
ENAM		1	1	50	2.0%	No
BANK1		1	1	50	2.0%	No
CSDE1		2	2	50	4.0%	Yes
G2E3		1	1	50	2.0%	No
SFI1		1	1	50	2.0%	No
OR3A1		1	1	50	2.0%	No
PNCK		2	2	50	4.0%	No
SATB2		1	1	50	2.0%	No
DYNLT2B		1	1	50	2.0%	No
GREB1L		3	1	50	2.0%	No
NEDD9		1	1	50	2.0%	No
IBA57		1	1	50	2.0%	No
CRIP1		1	1	50	2.0%	No
CPN2		1	1	50	2.0%	No
PES1		1	1	50	2.0%	No
PLEKHG4B		1	1	50	2.0%	No
SCAND3		2	2	50	4.0%	No
CAVIN2		1	1	50	2.0%	No
MOK		1	1	50	2.0%	No
HUWE1		1	1	50	2.0%	No
CMSS1		2	2	50	4.0%	No
ZDHHC9		1	1	50	2.0%	No
ESYT3		2	2	50	4.0%	No
YIPF7		2	2	50	4.0%	No
ESYT2		1	1	50	2.0%	No
EPPK1		1	1	50	2.0%	No
FAM171B		1	1	50	2.0%	No
RLIG1		2	1	50	2.0%	No
SH3GL3		1	1	50	2.0%	No
CCDC169		1	1	50	2.0%	No
CCDC168		1	1	50	2.0%	No
RTL9		1	1	50	2.0%	No
KLHL35		1	1	50	2.0%	No
PHRF1		1	1	50	2.0%	No
MPO		1	1	50	2.0%	No
ACRBP		1	1	50	2.0%	No
CCND3		2	2	50	4.0%	Yes
CCND2		1	1	50	2.0%	Yes
CAPN9		1	1	50	2.0%	No
CAPN6		2	2	50	4.0%	No
ARHGEF40		1	1	50	2.0%	No
SH3GL1		1	1	50	2.0%	Yes
CCDC160		2	1	50	2.0%	No
PCDHB17P		1	1	50	2.0%	No
OSR2		1	1	50	2.0%	No
HFM1		2	2	50	4.0%	No
THEMIS		1	1	50	2.0%	No
RPGRIP1L		1	1	50	2.0%	No
LAX1		1	1	50	2.0%	No
PROCR		1	1	50	2.0%	No
CCNE2		1	1	50	2.0%	No
UBBP4		1	1	50	2.0%	No
CCDC150		3	3	50	6.0%	No
UTP25		1	1	50	2.0%	No
RTN1		1	1	50	2.0%	No
CCDC142		1	1	50	2.0%	No
ARHGEF26		1	1	50	2.0%	No
KLHL14		4	4	50	8.0%	No
CCDC148		2	1	50	2.0%	No
ARHGEF28		2	2	50	4.0%	Yes
KLHL11		1	1	50	2.0%	No
MRO		1	1	50	2.0%	No
KLHL13		1	1	50	2.0%	No
ACACB		1	1	50	2.0%	No
NDRG1		1	1	50	2.0%	Yes
ACACA		1	1	50	2.0%	No
HCAR3		1	1	50	2.0%	No
BRINP1		2	2	50	4.0%	No
HCAR1		1	1	50	2.0%	No
MSC		1	1	50	2.0%	No
VARS2		1	1	50	2.0%	No
CCDC140		1	1	50	2.0%	No
BRINP3		1	1	50	2.0%	No
GCN1		2	2	50	4.0%	No
KLHL29		1	1	50	2.0%	No
ZFHX3		1	1	50	2.0%	Yes
ZFHX2		1	1	50	2.0%	No
CCDC138		1	1	50	2.0%	No
KLHL26		2	2	50	4.0%	No
SLC52A2		1	1	50	2.0%	No
KLHL21		5	4	50	8.0%	No
MSN		1	1	50	2.0%	Yes
KLHL24		1	1	50	2.0%	No
BMP7		2	2	50	4.0%	No
ZFHX4		5	5	50	10.0%	No
ANKHD1		1	1	50	2.0%	No
PHOX2A		1	1	50	2.0%	No
BMP5		3	3	50	6.0%	No
GULP1		1	1	50	2.0%	No
RCL1		1	1	50	2.0%	No
BMP2		1	1	50	2.0%	No
BMP1		1	1	50	2.0%	No
IL17REL		1	1	50	2.0%	No
CPS1		2	2	50	4.0%	Yes
OSTC		1	1	50	2.0%	No
TAB3		1	1	50	2.0%	No
STT3B		1	1	50	2.0%	No
OSTN		1	1	50	2.0%	No
LSM14B		1	1	50	2.0%	No
LGALS3BP		1	1	50	2.0%	No
RBM27		2	2	50	4.0%	No
MCUR1		2	2	50	4.0%	No
CHD8		1	1	50	2.0%	No
CHD7		1	1	50	2.0%	No
ATP2A1		1	1	50	2.0%	No
CHD4		2	2	50	4.0%	Yes
LAMC2		1	1	50	2.0%	No
LAMC1		1	1	50	2.0%	No
CHD1		1	1	50	2.0%	No
FAM178B		1	1	50	2.0%	No
ARMH4		2	2	50	4.0%	No
UBE2Q1		1	1	50	2.0%	No
CFAP47		2	2	50	4.0%	No
LRRFIP1		2	2	50	4.0%	No
ZNF385D		2	2	50	4.0%	No
HORMAD1		1	1	50	2.0%	No
CFAP43		1	1	50	2.0%	No
ARHGEF10		1	1	50	2.0%	No
RBM14		1	1	50	2.0%	No
ARHGEF12		2	2	50	4.0%	Yes
MMP2		1	1	50	2.0%	No
ARHGEF17		1	1	50	2.0%	No
RFPL2		1	1	50	2.0%	No
TBC1D9		2	2	50	4.0%	No
GPCPD1		2	2	50	4.0%	No
MMP9		1	1	50	2.0%	No
TCTE1		1	1	50	2.0%	No
TRDN		3	3	50	6.0%	No
CCNA1		1	1	50	2.0%	No
TBC1D1		1	1	50	2.0%	No
IRF3		1	1	50	2.0%	No
VGF		1	1	50	2.0%	No
TBC1D4		2	1	50	2.0%	No
IRF4		18	6	50	12.0%	Yes
IRF1		2	2	50	4.0%	Yes
CHDH		1	1	50	2.0%	No
CDHR1		1	1	50	2.0%	No
CFAP58		1	1	50	2.0%	No
IRF8		1	1	50	2.0%	Yes
RBM20		1	1	50	2.0%	No
CDHR4		2	2	50	4.0%	No
CFAP54		4	3	50	6.0%	No
LAMA5		2	2	50	4.0%	No
